"","geneSymbol","cluster"
"5848","Rgs4",7
"5849","Rgs6",1
"5850","Rgs7bp",1
"5851","Rgs8",9
"5852","Rhbdd1",1
"5853","Rhbdd3",5
"5854","Rhbdf1",9
"5855","Rhbdf2",2
"5856","Rhbdl3",8
"5857","Rheb",1
"5858","Rhebl1",5
"5859","Rhoa",8
"5860","Rhob",9
"5861","Rhobtb1",1
"5862","Rhobtb2",1
"5863","Rhobtb3",5
"5864","Rhoc",1
"5865","Rhoq",6
"5866","Rhot1",4
"5867","Rhot2",7
"5868","Rhou",8
"5869","Rhox5",6
"5870","Rhpn1",8
"5871","Ric1",9
"5872","Rif1",5
"5873","Rilpl1",1
"5874","Rimbp2",4
"5875","Rimkla",1
"5876","Rimklb",5
"5877","Rims2",3
"5878","Rims3",8
"5879","Rin1",9
"5880","Rin2",4
"5881","Rin3",5
"5882","Rint1",4
"5883","Riok1",5
"5884","Riok2",5
"5885","Riok3",1
"5886","Ripk1",5
"5887","Ripk2",5
"5888","Ripk4",5
"5889","Rit1",1
"5890","Rita1",7
"5891","Rltpr",5
"5892","Rmdn1",4
"5893","Rmdn2",1
"5894","Rmdn3",5
"5895","Rmi2",8
"5896","Rmnd5a",5
"5897","Rmnd5b",7
"5898","Rnase4",9
"5899","Rnaseh1",3
"5900","Rnaseh2a",3
"5901","Rnaseh2b",5
"5902","Rnasek",1
"5903","Rnasel",1
"5904","Rnaset2a",4
"5905","Rnd2",1
"5906","Rnd3",5
"5907","Rnf10",7
"5908","Rnf11",1
"5909","Rnf122",5
"5910","Rnf125",2
"5911","Rnf128",9
"5912","Rnf13",9
"5913","Rnf130",2
"5914","Rnf135",1
"5915","Rnf138",5
"5916","Rnf139",4
"5917","Rnf14",7
"5918","Rnf144a",3
"5919","Rnf144b",4
"5920","Rnf145",6
"5921","Rnf149",8
"5922","Rnf152",6
"5923","Rnf168",3
"5924","Rnf169",2
"5925","Rnf170",2
"5926","Rnf180",5
"5927","Rnf181",1
"5928","Rnf185",7
"5929","Rnf19a",6
"5930","Rnf207",7
"5931","Rnf208",4
"5932","Rnf215",8
"5933","Rnf217",6
"5934","Rnf219",5
"5935","Rnf220",8
"5936","Rnf225",6
"5937","Rnf24",8
"5938","Rnf38",8
"5939","Rnf4",5
"5940","Rnf41",8
"5941","Rnf44",3
"5942","Rnf5",1
"5943","Rnf6",1
"5944","Rnf7",4
"5945","Rnft1",6
"5946","Rnft2",8
"5947","Rnh1",4
"5948","Rnls",4
"5949","Rnmt",5
"5950","Rnpc3",5
"5951","Rnps1",3
"5952","Robo1",5
"5953","Robo2",5
"5954","Robo3",5
"5955","Rock1",7
"5956","Rock2",9
"5957","Rogdi",7
"5958","Romo1",4
"5959","Ropn1l",4
"5960","Ror1",2
"5961","Rora",4
"5962","Rorc",2
"5963","Rp2h",6
"5964","Rp9",5
"5965","Rpap1",8
"5966","Rpap3",8
"5967","Rpf1",2
"5968","Rph3al",4
"5969","Rpia",5
"5970","Rpl10",5
"5971","Rpl10a",5
"5972","Rpl11",5
"5973","Rpl12",5
"5974","Rpl13",5
"5975","Rpl13a",5
"5976","Rpl14",5
"5977","Rpl14-ps1",5
"5978","Rpl15",5
"5979","Rpl17",5
"5980","Rpl18",5
"5981","Rpl18a",5
"5982","Rpl19",5
"5983","Rpl21",5
"5984","Rpl22",5
"5985","Rpl22l1",3
"5986","Rpl23",5
"5987","Rpl23a",5
"5988","Rpl24",5
"5989","Rpl27",5
"5990","Rpl27a",5
"5991","Rpl28",5
"5992","Rpl29",5
"5993","Rpl3",5
"5994","Rpl31",5
"5995","Rpl32",5
"5996","Rpl34",5
"5997","Rpl34-ps1",5
"5998","Rpl35",5
"5999","Rpl35a",5
"6000","Rpl36",5
"6001","Rpl36a",5
"6002","Rpl37",5
"6003","Rpl37a",5
"6004","Rpl37rt",3
"6005","Rpl38",5
"6006","Rpl39",5
"6007","Rpl3l",1
"6008","Rpl4",5
"6009","Rpl41",3
"6010","Rpl5",5
"6011","Rpl6",5
"6012","Rpl7",5
"6013","Rpl7a",5
"6014","Rpl7l1",3
"6015","Rpl8",5
"6016","Rpl9",5
"6017","Rplp0",5
"6018","Rplp1",5
"6019","Rplp2",5
"6020","Rplp2-ps1",5
"6021","Rpp21",4
"6022","Rpp40",3
"6023","Rprm",3
"6024","Rps10",5
"6025","Rps11",5
"6026","Rps12",5
"6027","Rps13",5
"6028","Rps14",5
"6029","Rps15",5
"6030","Rps15a",5
"6031","Rps15a-ps4",2
"6032","Rps16",5
"6033","Rps17",5
"6034","Rps18",5
"6035","Rps19",5
"6036","Rps2",5
"6037","Rps20",5
"6038","Rps21",5
"6039","Rps23",5
"6040","Rps24",5
"6041","Rps25",5
"6042","Rps26",5
"6043","Rps27a",5
"6044","Rps27l",2
"6045","Rps27rt",5
"6046","Rps28",5
"6047","Rps29",5
"6048","Rps3",5
"6049","Rps3a1",5
"6050","Rps4l",4
"6051","Rps4x",5
"6052","Rps5",5
"6053","Rps6",5
"6054","Rps6ka2",7
"6055","Rps6ka3",2
"6056","Rps6ka4",6
"6057","Rps6ka6",5
"6058","Rps6kb1",1
"6059","Rps6kb2",7
"6060","Rps7",5
"6061","Rps8",5
"6062","Rps9",5
"6063","Rpsa",5
"6064","Rptor",7
"6065","Rpusd1",8
"6066","Rpusd2",5
"6067","Rpusd3",4
"6068","Rpusd4",5
"6069","Rqcd1",3
"6070","Rrad",1
"6071","Rraga",1
"6072","Rragb",3
"6073","Rragc",2
"6074","Rras",6
"6075","Rras2",9
"6076","Rrbp1",4
"6077","Rrm2b",4
"6078","Rrp1",8
"6079","Rrp12",3
"6080","Rrp15",5
"6081","Rrp1b",3
"6082","Rrp36",5
"6083","Rrp8",8
"6084","Rrp9",3
"6085","Rrs1",3
"6086","Rsg1",7
"6087","Rsl1d1",5
"6088","Rsl24d1",3
"6089","Rsph3b",4
"6090","Rsph6a",3
"6091","Rspo1",5
"6092","Rspo3",4
"6093","Rsu1",7
"6094","Rtcb",5
"6095","Rtel1",3
"6096","Rtf1",3
"6097","Rtfdc1",3
"6098","Rtn1",2
"6099","Rtn2",4
"6100","Rtn3",4
"6101","Rtn4",6
"6102","Rtn4r",7
"6103","Rtn4rl1",4
"6104","Rubie",5
"6105","Rufy1",7
"6106","Rundc1",1
"6107","Rundc3a",2
"6108","Rundc3b",6
"6109","Runx1",9
"6110","Runx2",5
"6111","Runx3",4
"6112","Rusc2",9
"6113","Ruvbl1",3
"6114","Ruvbl2",3
"6115","Rwdd4a",8
"6116","Rxfp1",1
"6117","Rxfp3",8
"6118","Rxra",7
"6119","Rxrg",7
"6120","Rybp",5
"6121","Ryr2",1
"6122","Ryr3",7
"6123","S100a1",4
"6124","S100a13",4
"6125","S1pr1",4
"6126","S1pr2",5
"6127","S1pr3",1
"6128","Saa1",4
"6129","Saal1",5
"6130","Sac3d1",5
"6131","Sacm1l",2
"6132","Safb",3
"6133","Safb2",5
"6134","Sall1",3
"6135","Sall3",5
"6136","Sall4",5
"6137","Samd12",2
"6138","Samd3",3
"6139","Samd4",1
"6140","Samd8",7
"6141","Samhd1",8
"6142","Sap130",3
"6143","Sar1a",4
"6144","Sar1b",1
"6145","Saraf",1
"6146","Sardh",6
"6147","Sarm1",5
"6148","Sars",2
"6149","Sars2",3
"6150","Sart1",3
"6151","Sash1",3
"6152","Sat1",9
"6153","Sat2",1
"6154","Satb2",3
"6155","Sav1",9
"6156","Sbk1",5
"6157","Scaf11",2
"6158","Scaf4",5
"6159","Scamp5",9
"6160","Scap",5
"6161","Scara3",5
"6162","Scarb1",4
"6163","Scarb2",9
"6164","Sccpdh",1
"6165","Scd2",6
"6166","Scfd1",7
"6167","Scfd2",7
"6168","Scg2",5
"6169","Scg5",9
"6170","Schip1",8
"6171","Sclt1",2
"6172","Scly",1
"6173","Scmh1",1
"6174","Scn10a",1
"6175","Scn1b",4
"6176","Scn2b",4
"6177","Scn3a",1
"6178","Scn5a",1
"6179","Scn7a",4
"6180","Scn8a",5
"6181","Scnn1a",5
"6182","Scoc",3
"6183","Scp2",6
"6184","Scpep1",9
"6185","Scrib",5
"6186","Scrn1",1
"6187","Scrn3",1
"6188","Scyl1",1
"6189","Scyl3",5
"6190","Sdad1",5
"6191","Sdc2",6
"6192","Sdc3",7
"6193","Sdc4",9
"6194","Sdcbp",6
"6195","Sdccag3",8
"6196","Sdccag8",6
"6197","Sde2",8
"6198","Sdf2",4
"6199","Sdf2l1",8
"6200","Sdf4",4
"6201","Sdha",4
"6202","Sdhaf1",1
"6203","Sdhaf2",4
"6204","Sdhaf4",4
"6205","Sdhb",4
"6206","Sdhc",4
"6207","Sdhd",4
"6208","Sdpr",4
"6209","Sec1",6
"6210","Sec11c",1
"6211","Sec14l1",1
"6212","Sec14l2",5
"6213","Sec14l4",2
"6214","Sec22a",4
"6215","Sec22b",1
"6216","Sec22c",8
"6217","Sec23a",1
"6218","Sec23b",7
"6219","Sec23ip",4
"6220","Sec24a",1
"6221","Sec24b",5
"6222","Sec24c",1
"6223","Sec24d",1
"6224","Sec31a",1
"6225","Sec61a2",4
"6226","Sec61b",3
"6227","Sec61g",4
"6228","Sec62",6
"6229","Sel1l3",4
"6230","Selenbp1",1
"6231","Selm",4
"6232","Selt",1
"6233","Sema3a",1
"6234","Sema3b",2
"6235","Sema3c",1
"6236","Sema3d",5
"6237","Sema3e",2
"6238","Sema3f",5
"6239","Sema4c",5
"6240","Sema4d",4
"6241","Sema4g",4
"6242","Sema5a",7
"6243","Sema5b",5
"6244","Sema6a",5
"6245","Sema6d",4
"6246","Senp1",3
"6247","Senp2",3
"6248","Senp3",7
"6249","Senp5",9
"6250","Senp6",5
"6251","Senp7",4
"6252","Senp8",4
"6253","Sep15",4
"6254","Sephs1",5
"6255","Sephs2",7
"6256","Sepp1",4
"6257","Sept2",1
"6258","Sept3",5
"6259","Sept4",1
"6260","Sept5",9
"6261","Sept6",5
"6262","Sept7",1
"6263","Sepw1",7
"6264","Serac1",8
"6265","Serbp1",2
"6266","Serf1",5
"6267","Serf2",1
"6268","Serhl",4
"6269","Serinc1",4
"6270","Serinc3",1
"6271","Serinc4",5
"6272","Serp2",4
"6273","Serpina3n",4
"6274","Serpinb1a",6
"6275","Serpinb6a",9
"6276","Serpinb6b",4
"6277","Serpinb8",9
"6278","Serpinb9",4
"6279","Serpine1",1
"6280","Serpinh1",4
"6281","Serpini1",2
"6282","Sertad2",9
"6283","Sertad3",1
"6284","Sertad4",5
"6285","Sertm1",4
"6286","Sesn1",4
"6287","Sesn2",5
"6288","Sestd1",2
"6289","Set",5
"6290","Setbp1",1
"6291","Setd1a",3
"6292","Setd1b",8
"6293","Setd3",1
"6294","Setd4",5
"6295","Setd8",8
"6296","Setdb1",3
"6297","Setdb2",5
"6298","Setx",5
"6299","Sez6",5
"6300","Sez6l2",5
"6301","Sf1",3
"6302","Sf3a1",3
"6303","Sf3a2",3
"6304","Sf3a3",3
"6305","Sf3b2",3
"6306","Sf3b3",3
"6307","Sf3b4",3
"6308","Sfmbt1",5
"6309","Sfmbt2",9
"6310","Sfn",5
"6311","Sfpq",3
"6312","Sfrp1",2
"6313","Sfrp2",3
"6314","Sfrp5",5
"6315","Sfswap",5
"6316","Sft2d3",5
"6317","Sftpa1",4
"6318","Sfxn1",5
"6319","Sfxn2",8
"6320","Sfxn3",1
"6321","Sfxn5",8
"6322","Sgca",1
"6323","Sgcb",4
"6324","Sgcd",4
"6325","Sgk1",7
"6326","Sgms1",7
"6327","Sgms2",9
"6328","Sgol1",3
"6329","Sgpl1",8
"6330","Sgpp1",7
"6331","Sgpp2",3
"6332","Sgsm2",5
"6333","Sgsm3",7
"6334","Sgta",1
"6335","Sh2b2",5
"6336","Sh2d4a",4
"6337","Sh2d4b",5
"6338","Sh3bgr",1
"6339","Sh3bgrl",4
"6340","Sh3bgrl2",5
"6341","Sh3bgrl3",3
"6342","Sh3bp1",6
"6343","Sh3bp2",5
"6344","Sh3bp4",9
"6345","Sh3d19",5
"6346","Sh3gl3",7
"6347","Sh3glb1",4
"6348","Sh3glb2",1
"6349","Sh3rf1",5
"6350","Sh3rf2",6
"6351","Sh3rf3",8
"6352","Sh3tc1",2
"6353","Sh3yl1",2
"6354","Shank2",5
"6355","Shank3",5
"6356","Sharpin",4
"6357","Shb",4
"6358","Shc2",5
"6359","Shc4",4
"6360","Shf",3
"6361","Shisa3",1
"6362","Shisa4",2
"6363","Shisa5",1
"6364","Shisa6",3
"6365","Shisa7",5
"6366","Shisa9",5
"6367","Shkbp1",7
"6368","Shmt1",8
"6369","Shroom3",4
"6370","Shtn1",5
"6371","Siae",4
"6372","Siah1a",3
"6373","Siglecg",2
"6374","Sigmar1",4
"6375","Sik1",7
"6376","Sik3",7
"6377","Sike1",7
"6378","Sil1",4
"6379","Simc1",5
"6380","Sin3a",3
"6381","Sipa1",4
"6382","Sipa1l2",1
"6383","Sipa1l3",5
"6384","Sirt1",3
"6385","Sirt3",4
"6386","Sirt6",7
"6387","Siva1",5
"6388","Six2",5
"6389","Six4",5
"6390","Six5",5
"6391","Ska2",3
"6392","Skap1",5
"6393","Skap2",2
"6394","Ski",2
"6395","Skiv2l2",3
"6396","Skp2",5
"6397","Sla",1
"6398","Slain1",5
"6399","Slain2",1
"6400","Slamf9",2
"6401","Slbp",3
"6402","Slc12a4",9
"6403","Slc12a5",1
"6404","Slc12a7",2
"6405","Slc12a8",5
"6406","Slc12a9",4
"6407","Slc13a4",6
"6408","Slc14a1",4
"6409","Slc15a4",1
"6410","Slc16a10",1
"6411","Slc16a12",1
"6412","Slc16a3",1
"6413","Slc18a2",7
"6414","Slc18a3",9
"6415","Slc18b1",7
"6416","Slc19a1",5
"6417","Slc19a2",2
"6418","Slc19a3",1
"6419","Slc1a2",4
"6420","Slc1a3",1
"6421","Slc1a4",5
"6422","Slc1a5",5
"6423","Slc1a6",5
"6424","Slc1a7",5
"6425","Slc20a1",8
"6426","Slc22a1",8
"6427","Slc22a15",4
"6428","Slc22a17",7
"6429","Slc22a23",5
"6430","Slc22a3",7
"6431","Slc22a7",4
"6432","Slc24a2",7
"6433","Slc24a3",7
"6434","Slc25a10",7
"6435","Slc25a11",1
"6436","Slc25a12",4
"6437","Slc25a13",1
"6438","Slc25a15",3
"6439","Slc25a16",1
"6440","Slc25a18",5
"6441","Slc25a19",1
"6442","Slc25a20",1
"6443","Slc25a23",4
"6444","Slc25a24",9
"6445","Slc25a26",6
"6446","Slc25a27",2
"6447","Slc25a28",3
"6448","Slc25a3",6
"6449","Slc25a32",2
"6450","Slc25a35",7
"6451","Slc25a37",8
"6452","Slc25a38",3
"6453","Slc25a39",4
"6454","Slc25a4",1
"6455","Slc25a42",4
"6456","Slc25a47",3
"6457","Slc25a5",4
"6458","Slc26a11",4
"6459","Slc27a1",1
"6460","Slc27a3",5
"6461","Slc27a4",1
"6462","Slc27a6",5
"6463","Slc29a2",4
"6464","Slc29a3",2
"6465","Slc29a4",3
"6466","Slc2a1",6
"6467","Slc2a10",1
"6468","Slc2a12",1
"6469","Slc2a3",9
"6470","Slc2a4",7
"6471","Slc2a4rg-ps",3
"6472","Slc30a10",6
"6473","Slc30a2",2
"6474","Slc30a3",8
"6475","Slc30a7",9
"6476","Slc30a9",4
"6477","Slc31a1",1
"6478","Slc32a1",8
"6479","Slc35a1",8
"6480","Slc35a3",1
"6481","Slc35a5",9
"6482","Slc35b1",4
"6483","Slc35b2",1
"6484","Slc35d1",2
"6485","Slc35d2",4
"6486","Slc35d3",1
"6487","Slc35e3",5
"6488","Slc35f1",7
"6489","Slc35f2",3
"6490","Slc35f5",4
"6491","Slc35g2",1
"6492","Slc36a1",4
"6493","Slc36a4",4
"6494","Slc37a2",4
"6495","Slc37a4",4
"6496","Slc38a1",5
"6497","Slc38a10",4
"6498","Slc38a2",2
"6499","Slc38a3",6
"6500","Slc38a4",1
"6501","Slc38a6",3
"6502","Slc38a7",3
"6503","Slc39a1",4
"6504","Slc39a10",5
"6505","Slc39a11",4
"6506","Slc39a13",1
"6507","Slc39a14",5
"6508","Slc39a4",5
"6509","Slc39a6",8
"6510","Slc39a8",2
"6511","Slc3a1",3
"6512","Slc3a2",5
"6513","Slc40a1",4
"6514","Slc41a1",4
"6515","Slc41a2",6
"6516","Slc41a3",4
"6517","Slc43a2",4
"6518","Slc44a1",9
"6519","Slc44a2",4
"6520","Slc44a3",6
"6521","Slc45a3",6
"6522","Slc46a3",8
"6523","Slc47a1",1
"6524","Slc47a2",7
"6525","Slc48a1",4
"6526","Slc4a11",5
"6527","Slc4a3",4
"6528","Slc4a8",4
"6529","Slc51a",1
"6530","Slc5a3",5
"6531","Slc5a5",3
"6532","Slc5a6",7
"6533","Slc5a7",5
"6534","Slc6a13",1
"6535","Slc6a6",2
"6536","Slc6a7",8
"6537","Slc6a8",4
"6538","Slc7a1",5
"6539","Slc7a11",5
"6540","Slc7a2",7
"6541","Slc7a3",5
"6542","Slc7a5",5
"6543","Slc7a6",3
"6544","Slc7a7",2
"6545","Slc8a1",1
"6546","Slc8b1",1
"6547","Slc9a1",4
"6548","Slc9a3r1",3
"6549","Slc9a3r2",5
"6550","Slc9a5",3
"6551","Slc9a6",5
"6552","Slc9a7",1
"6553","Slc9a8",5
"6554","Slc9a9",4
"6555","Slco2a1",6
"6556","Slco3a1",1
"6557","Slco4a1",5
"6558","Slco4c1",5
"6559","Slco5a1",5
"6560","Slirp",6
"6561","Slit1",5
"6562","Slit2",8
"6563","Slitrk2",5
"6564","Slitrk4",9
"6565","Slitrk5",4
"6566","Slmap",1
"6567","Slmo1",5
"6568","Slmo2",4
"6569","Sltm",5
"6570","Slu7",5
"6571","Slx1b",3
"6572","Slx4",8
"6573","Smad1",5
"6574","Smad2",5
"6575","Smad3",9
"6576","Smad4",5
"6577","Smad6",4
"6578","Smad9",4
"6579","Smap1",3
"6580","Smap2",7
"6581","Smarca4",3
"6582","Smarca5",3
"6583","Smarcad1",3
"6584","Smarcal1",8
"6585","Smarcb1",3
"6586","Smarcc1",3
"6587","Smarcd1",5
"6588","Smarcd2",3
"6589","Smarce1",5
"6590","Smc1a",3
"6591","Smc3",5
"6592","Smc5",3
"6593","Smc6",5
"6594","Smchd1",3
"6595","Smco4",3
"6596","Smcr8",5
"6597","Smdt1",4
"6598","Smek2",2
"6599","Smg5",3
"6600","Smg6",3
"6601","Smg7",8
"6602","Smg8",3
"6603","Smim1",4
"6604","Smim10l2a",5
"6605","Smim11",4
"6606","Smim12",7
"6607","Smim13",4
"6608","Smim19",4
"6609","Smim20",4
"6610","Smim5",1
"6611","Smim7",4
"6612","Smim8",4
"6613","Smn1",5
"6614","Smndc1",3
"6615","Smo",5
"6616","Smoc1",5
"6617","Smox",7
"6618","Smpd1",4
"6619","Smpd3",7
"6620","Smpd4",3
"6621","Smpdl3a",1
"6622","Smpx",1
"6623","Sms",5
"6624","Smtn",8
"6625","Smtnl2",1
"6626","Smu1",3
"6627","Smurf1",7
"6628","Smyd1",7
"6629","Smyd2",1
"6630","Smyd4",4
"6631","Smyd5",3
"6632","Snai3",1
"6633","Snap23",7
"6634","Snap29",4
"6635","Snap47",4
"6636","Snapc4",5
"6637","Snca",4
"6638","Sncb",4
"6639","Snhg1",2
"6640","Snhg11",5
"6641","Snhg12",2
"6642","Snhg17",5
"6643","Snhg18",1
"6644","Snhg20",3
"6645","Snhg3",5
"6646","Snhg4",5
"6647","Snhg5",5
"6648","Snhg7",5
"6649","Snhg8",5
"6650","Snip1",3
"6651","Snn",5
"6652","Snrnp200",5
"6653","Snrnp25",4
"6654","Snrnp27",4
"6655","Snrnp40",3
"6656","Snrnp48",5
"6657","Snrpa",3
"6658","Snrpb",3
"6659","Snrpb2",5
"6660","Snrpd1",3
"6661","Snrpe",5
"6662","Snrpf",5
"6663","Snrpg",5
"6664","Snta1",4
"6665","Sntb1",6
"6666","Snupn",4
"6667","Snw1",2
"6668","Snx1",5
"6669","Snx11",8
"6670","Snx12",1
"6671","Snx13",4
"6672","Snx14",4
"6673","Snx21",4
"6674","Snx24",4
"6675","Snx25",4
"6676","Snx27",5
"6677","Snx3",4
"6678","Snx30",8
"6679","Snx32",1
"6680","Snx33",2
"6681","Snx4",1
"6682","Snx5",6
"6683","Snx6",5
"6684","Snx7",1
"6685","Snx8",3
"6686","Snx9",2
"6687","Sobp",4
"6688","Socs2",2
"6689","Socs5",1
"6690","Socs6",8
"6691","Sod2",4
"6692","Sod3",3
"6693","Soga1",5
"6694","Soga3",5
"6695","Sorbs2",1
"6696","Sorcs2",4
"6697","Sorcs3",5
"6698","Sord",7
"6699","Sorl1",4
"6700","Sort1",1
"6701","Sowaha",4
"6702","Sowahc",3
"6703","Sox11",2
"6704","Sox12",2
"6705","Sox2",3
"6706","Sox21",5
"6707","Sox4",2
"6708","Sox5",1
"6709","Sox6",1
"6710","Sox7",4
"6711","Sp1",2
"6712","Sp3",5
"6713","Sp5",3
"6714","Sp6",5
"6715","Spa17",4
"6716","Spaca6",1
"6717","Spag16",5
"6718","Spag4",3
"6719","Sparc",4
"6720","Sparcl1",1
"6721","Spast",5
"6722","Spata24",4
"6723","Spata2l",1
"6724","Spata5",5
"6725","Spata5l1",5
"6726","Spats2",6
"6727","Spcs1",4
"6728","Spcs2",8
"6729","Specc1",1
"6730","Speer4cos",5
"6731","Speer6-ps1",2
"6732","Spef1",5
"6733","Speg",7
"6734","Spg20",5
"6735","Spg21",1
"6736","Spg7",4
"6737","Sphkap",7
"6738","Spib",3
"6739","Spice1",3
"6740","Spin1",2
"6741","Spin2c",3
"6742","Spink4",4
"6743","Spint1",5
"6744","Spire1",2
"6745","Spns3",2
"6746","Spock1",5
"6747","Spon1",1
"6748","Spon2",9
"6749","Spop",4
"6750","Sppl2a",4
"6751","Sppl3",5
"6752","Spred1",5
"6753","Sprr1a",9
"6754","Spry1",8
"6755","Spry2",8
"6756","Spry4",7
"6757","Spryd4",1
"6758","Spryd7",1
"6759","Spsb4",1
"6760","Sptan1",9
"6761","Sptb",7
"6762","Sptbn1",6
"6763","Sptbn2",5
"6764","Sptlc1",5
"6765","Sptlc2",9
"6766","Sptlc3",8
"6767","Sptssa",5
"6768","Spty2d1",8
"6769","Sra1",4
"6770","Srcap",5
"6771","Srcin1",5
"6772","Srd5a1",7
"6773","Srd5a3",5
"6774","Srebf1",6
"6775","Srek1",5
"6776","Srf",8
"6777","Srfbp1",5
"6778","Srgap1",5
"6779","Srgap2",3
"6780","Srgap3",4
"6781","Srl",4
"6782","Srp14",1
"6783","Srp54a",4
"6784","Srp54c",4
"6785","Srp72",3
"6786","Srpk1",5
"6787","Srpk3",1
"6788","Srpr",4
"6789","Srpx2",1
"6790","Srr",4
"6791","Srrd",8
"6792","Srrm1",3
"6793","Srrm3",5
"6794","Srsf11",2
"6795","Srsf3",3
"6796","Srsf5",8
"6797","Srsf6",3
"6798","Srsf7",3
"6799","Srsf9",3
"6800","Ssb",3
"6801","Ssbp1",5
"6802","Ssbp2",7
"6803","Ssbp3",2
"6804","Ssbp4",4
"6805","Ssc5d",4
"6806","Ssfa2",1
"6807","Ssh2",1
"6808","Ssh3",5
"6809","Sspn",4
"6810","Ssr2",4
"6811","Ssr3",1
"6812","Ssr4",4
"6813","Ssrp1",3
"6814","Sstr4",6
"6815","Sstr5",1
"6816","Ssx2ip",7
"6817","St13",3
"6818","St14",5
"6819","St3gal1",7
"6820","St3gal2",4
"6821","St3gal3",1
"6822","St3gal4",6
"6823","St5",4
"6824","St6gal1",5
"6825","St6gal2",5
"6826","St6galnac2",5
"6827","St6galnac3",6
"6828","St6galnac4",1
"6829","St6galnac6",1
"6830","St7",1
"6831","St8sia2",5
"6832","St8sia3",5
"6833","St8sia5",4
"6834","Stab2",6
"6835","Stac2",4
"6836","Stag1",5
"6837","Stam",1
"6838","Stam2",4
"6839","Stambp",1
"6840","Stap2",5
"6841","Stard10",6
"6842","Stard3",1
"6843","Stard3nl",8
"6844","Stard5",7
"6845","Stard7",1
"6846","Stard8",2
"6847","Stat1",4
"6848","Stat3",1
"6849","Stat5a",7
"6850","Stat5b",7
"6851","Stat6",4
"6852","Stbd1",1
"6853","Stc1",4
"6854","Stc2",9
"6855","Steap3",4
"6856","Stim1",7
"6857","Stim2",3
"6858","Stip1",7
"6859","Stk17b",8
"6860","Stk25",7
"6861","Stk26",4
"6862","Stk32a",2
"6863","Stk35",3
"6864","Stk38l",1
"6865","Stk39",4
"6866","Stk40",8
"6867","Stmn1",5
"6868","Stmn2",5
"6869","Stmn3",5
"6870","Stmn4",9
"6871","Stom",7
"6872","Stoml2",3
"6873","Ston1",4
"6874","Ston2",5
"6875","Stox2",7
"6876","Stra13",4
"6877","Stra6",5
"6878","Strada",8
"6879","Stradb",7
"6880","Strbp",5
"6881","Strip2",4
"6882","Strn",1
"6883","Strn3",9
"6884","Strn4",8
"6885","Stt3b",9
"6886","Stub1",7
"6887","Stx11",1
"6888","Stx12",7
"6889","Stx1a",1
"6890","Stx3",8
"6891","Stx4a",1
"6892","Stx5a",7
"6893","Stx7",1
"6894","Stx8",1
"6895","Stxbp1",1
"6896","Stxbp2",3
"6897","Stxbp3",8
"6898","Stxbp5",3
"6899","Stxbp6",2
"6900","Sucla2",4
"6901","Suclg1",4
"6902","Suclg2",2
"6903","Suco",7
"6904","Suds3",7
"6905","Sufu",8
"6906","Sugp1",8
"6907","Sugp2",3
"6908","Sugt1",6
"6909","Sulf1",5
"6910","Sulf2",2
"6911","Sult4a1",2
"6912","Sumf1",7
"6913","Sun1",9
"6914","Sun2",1
"6915","Sun3",1
"6916","Supt16",3
"6917","Supt20",5
"6918","Supt3",3
"6919","Supt4a",3
"6920","Supt5",8
"6921","Supt7l",7
"6922","Surf1",5
"6923","Surf4",1
"6924","Surf6",3
"6925","Susd1",4
"6926","Susd4",7
"6927","Susd6",6
"6928","Suv39h1",3
"6929","Suv39h2",3
"6930","Suv420h1",4
"6931","Suv420h2",4
"6932","Suz12",4
"6933","Sv2a",1
"6934","Svil",7
"6935","Svip",1
"6936","Svop",5
"6937","Svopl",5
"6938","Swap70",5
"6939","Syap1",1
"6940","Sycp2",7
"6941","Syde1",2
"6942","Syk",4
"6943","Sympk",3
"6944","Syn2",4
"6945","Sync",4
"6946","Syncrip",5
"6947","Syndig1",3
"6948","Syne1",7
"6949","Syngr1",4
"6950","Syngr3",9
"6951","Synj2",9
"6952","Synj2bp",4
"6953","Synm",6
"6954","Synpo",4
"6955","Synpo2",1
"6956","Synpo2l",1
"6957","Synrg",7
"6958","Sypl2",1
"6959","Syt10",3
"6960","Syt11",6
"6961","Syt13",5
"6962","Syt14",5
"6963","Syt5",4
"6964","Syt8",8
"6965","Syt9",5
"6966","Sytl1",5
"6967","Sytl2",7
"6968","Sytl4",4
"6969","Syvn1",3
"6970","Szrd1",7
"6971","T",5
"6972","Tab1",4
"6973","Tab3",9
"6974","Tacc2",4
"6975","Taco1",4
"6976","Tacstd2",5
"6977","Tada1",8
"6978","Tada2a",3
"6979","Taf1",5
"6980","Taf11",3
"6981","Taf13",1
"6982","Taf15",3
"6983","Taf1a",3
"6984","Taf1d",5
"6985","Taf2",5
"6986","Taf3",3
"6987","Taf4a",5
"6988","Taf4b",5
"6989","Taf6l",8
"6990","Taf7",7
"6991","Taf8",2
"6992","Taf9b",1
"6993","Tagln",9
"6994","Tagln2",9
"6995","Tal2",5
"6996","Tamm41",5
"6997","Tanc1",1
"6998","Tanc2",7
"6999","Tango2",4
"7000","Tap1",5
"7001","Tapbp",2
"7002","Tapt1",1
"7003","Tarbp2",5
"7004","Tardbp",3
"7005","Tars",5
"7006","Tars2",3
"7007","Tarsl2",6
"7008","Tas1r1",2
"7009","Tatdn3",4
"7010","Tax1bp3",9
"7011","Tbc1d10a",3
